Id,ClusterId,Description,Type,Language,LastUpdated,PublicationDate,CreatedDate,FirstReported,Publisher,NoDocuments,SourceUrl,SilobreakerUrl
5_2275531711313871098,16_2275531107870965807,Health Experts Investigate Doctor Who Died Weeks After Receiving Covid Vaccine - NBC 6 South Florida,News,en,2021-01-08T00:36:00Z,2021-01-08T00:36:00Z,2021-01-08T10:40:42Z,2021-01-08T00:36:00Z,Business - Google News,1,https://news.google.com/__i/rss/rd/articles/CBMie2h0dHBzOi8vd3d3Lm5iY21pYW1pLmNvbS9uZXdzL2xvY2FsL2hlYWx0aC1leHBlcnRzLWludmVzdGlnYXRlLWRvY3Rvci13aG8tZGllZC13ZWVrcy1hZnRlci1yZWNlaXZpbmctY292aWQtdmFjY2luZS8yMzU3OTU4L9IBf2h0dHBzOi8vd3d3Lm5iY21pYW1pLmNvbS9uZXdzL2xvY2FsL2hlYWx0aC1leHBlcnRzLWludmVzdGlnYXRlLWRvY3Rvci13aG8tZGllZC13ZWVrcy1hZnRlci1yZWNlaXZpbmctY292aWQtdmFjY2luZS8yMzU3OTU4Lz9hbXA?oc=5,https://my.silobreaker.com/5_2275531711313871098
5_2275809646163787937,16_2275809646163787854,"VDH: 664,394 total cases of COVID-19 in Virginia, 10,861 deaths",News,en,2021-05-06T13:03:00Z,2021-05-06T13:03:00Z,2021-05-06T13:41:57Z,2021-05-06T13:03:00Z,NBC29,1,https://www.nbc29.com/2021/05/06/vdh-total-cases-covid-virginia-deaths/,https://my.silobreaker.com/5_2275809646163787937
5_2274844217610076160,,cybersecboardrm - Florida Breaks Its Record for Most Coronavirus Deaths in a Day - The New York Times Florida breaks its record for m… https://t.co/1kPdNB2eB2,Tweet,en,2020-07-15T12:13:38Z,2020-07-15T12:13:38Z,2020-07-15T12:19:55Z,2020-07-15T12:13:38Z,cybersecboardrm - Twitter,1,https://twitter.com/cybersecboardrm/status/1283374161830842374,https://my.silobreaker.com/5_2274844217610076160
5_2275723918901772289,16_2275723918901772288,Según un estudio las muertes por covid en Florida son más de las informadas,News,en,2021-03-31T13:35:17Z,2021-03-31T13:35:17Z,2021-03-31T14:52:44Z,2021-03-31T13:35:17Z,800Noticias - RSS,1,https://800noticias.com/segun-un-estudio-las-muertes-por-covid-en-florida-son-mas-de-las-informadas,https://my.silobreaker.com/5_2275723918901772289
5_2275774927795650585,16_2275774927795650577,Manatee County COVID update: 111 new cases. 105K residents have completed vaccination,News,en,2021-04-22T19:53:00Z,2021-04-22T19:53:00Z,2021-04-22T19:55:24Z,2021-04-22T19:53:00Z,Bradenton Herald,1,https://www.bradenton.com/news/coronavirus/article250870579.html,https://my.silobreaker.com/5_2275774927795650585
5_2275834297128583300,16_2275834297128583223,Citrus County's COVID-19 positivity rate drops below 5%; 36% of locals fully vaccinated,News,en,2021-05-17T19:49:00Z,2021-05-17T19:49:00Z,2021-05-17T20:17:39Z,2021-05-17T19:49:00Z,Citrus County Chronicle,1,https://www.chronicleonline.com/news/coronavirus/citrus-countys-covid-19-positivity-rate-drops-below-5-36-of-locals-fully-vaccinated/article_831ee9ca-b746-11eb-9697-b3af7d4c5ba2.html,https://my.silobreaker.com/5_2275834297128583300
5_2275849552852418786,16_2275849552852418645,Nyanza counties on high alert amid spike in Covid cases,News,en,2021-05-24T17:49:00Z,2021-05-24T17:49:00Z,2021-05-24T18:10:36Z,2021-05-24T17:49:00Z,Daily Nation,1,https://nation.africa/kenya/counties/nyanza-counties-on-high-alert-amid-spike-in-covid-cases-3412608,https://my.silobreaker.com/5_2275849552852418786
5_2275754658771239035,16_2275752641210351674,"VDH: 638,910 total cases of COVID-19 in Virginia, 10,506 deaths",News,en,2021-04-13T12:56:00Z,2021-04-13T12:56:00Z,2021-04-13T13:22:24Z,2021-04-13T12:56:00Z,NBC29,2,https://www.nbc29.com/2021/04/13/vdh-total-cases-covid-virginia-deaths/,https://my.silobreaker.com/5_2275754658771239035
5_2275755109742805120,16_2275753774007976674,"Manatee County COVID update: 157 new cases, no new deaths. 87K fully vaccinated",News,en,2021-04-13T19:28:00Z,2021-04-13T19:28:00Z,2021-04-13T19:41:12Z,2021-04-13T19:28:00Z,Bradenton Herald,1,https://www.bradenton.com/news/coronavirus/article250634894.html,https://my.silobreaker.com/5_2275755109742805120
5_2275677428565147650,16_2275677428565147649,Analysis of Excess Deaths During the COVID-19 Pandemic in the State of Florida,Blog,en,2021-03-10T09:01:49Z,2021-03-10T09:01:49Z,2021-03-17T12:23:12Z,2021-03-10T09:01:49Z,American Public Health Association: American Journal of Public Health,1,https://ajph.aphapublications.org.apha-prod.literatumonline.com.localhost.literatumonline.com:5133/doi/abs/10.2105/AJPH.2020.306130?af=R,https://my.silobreaker.com/5_2275677428565147650
5_2275624645497454597,16_2275625644396118133,Analysis of Excess Deaths During the COVID-19 Pandemic in the State of Florida,Blog,en,2021-02-18T08:59:45Z,2021-02-18T08:59:45Z,2021-02-19T08:09:59Z,2021-02-18T08:59:45Z,American Public Health Association: American Journal of Public Health,1,https://ajph.aphapublications.org/doi/abs/10.2105/AJPH.2020.306130?af=R,https://my.silobreaker.com/5_2275624645497454597
5_2275717674841407489,16_2275717674841407489,"Florida Sunday COVID update: 36 deaths, each person a resident, and 4,943 new cases",News,en,2021-03-28T18:44:02Z,2021-03-28T18:44:02Z,2021-03-29T05:40:41Z,2021-03-28T18:44:02Z,Security News Headlines - Yahoo! News,2,https://news.yahoo.com/florida-sunday-covid-36-deaths-184402491.html,https://my.silobreaker.com/5_2275717674841407489
5_2275827403706073110,16_2275827314635833344,Trade and Prosperity in the States: The Unique Case of Florida,News,en,2021-05-14T15:29:00Z,2021-05-14T15:29:00Z,2021-05-14T16:07:37Z,2021-05-14T15:29:00Z,Heritage Foundation,1,https://www.heritage.org/trade/report/trade-and-prosperity-the-states-the-unique-case-florida-0,https://my.silobreaker.com/5_2275827403706073110
5_2274579960519721196,16_2274578622637408280,Buncombe County is struggling with Cyber Threats amid Covid 19 fears,News,en,2020-03-23T06:49:00Z,2020-03-23T06:49:00Z,2020-03-23T07:18:03Z,2020-03-23T06:49:00Z,CERT-EU - Latest News - RSS,1,https://www.cybersecurity-insiders.com/buncombe-county-is-struggling-with-cyber-threats-amid-covid-19-fears/,https://my.silobreaker.com/5_2274579960519721196
5_2274560785000693762,,"KimZetter - Now that I’m more familiar w/ symptoms of coronavirus and how it’s marked by headache/sore throat, I’m starting to… https://t.co/VKuGkSdU42",Tweet,en,2020-03-14T15:46:26Z,2020-03-14T15:46:26Z,2020-03-14T15:47:39Z,2020-03-14T15:46:26Z,KimZetter - Twitter,1,https://twitter.com/KimZetter/status/1238854006698467328,https://my.silobreaker.com/5_2274560785000693762
5_2275879784053473349,16_2275879784053473310,Bluffton expected development to slow down during COVID. The number of new homes boomed,News,en,2021-06-06T09:44:00Z,2021-06-06T09:44:00Z,2021-06-06T09:45:21Z,2021-06-06T09:44:00Z,Island Packet,1,https://www.islandpacket.com/news/business/real-estate-news/article251845333.html#storylink=rss,https://my.silobreaker.com/5_2275879784053473349
5_2274679663085223936,16_2274678499954393090,Florida reopens economy as states continue to lift COVID-19 lockdowns,News,en,2020-05-04T17:40:16Z,2020-05-04T17:40:16Z,2020-05-04T18:23:31Z,2020-05-04T17:40:16Z,Mail Online - Latest Stories,1,https://www.dailymail.co.uk/news/article-8285211/Florida-reopens-economy-states-continue-lift-COVID-19-lockdowns.html?ns_mchannel=rss&ito=1490&ns_campaign=1490,https://my.silobreaker.com/5_2274679663085223936
5_2274578756301488128,,nicoleperlroth - RT @ASlavitt: BREAKING: New real time Coronavirus cases. What you are doing is working.  San Francisco put in place strict #StayHome measur…,Tweet,en,2020-03-22T21:15:31Z,2020-03-22T21:15:31Z,2020-03-22T21:16:49Z,2020-03-22T21:15:31Z,nicoleperlroth - Twitter,1,https://twitter.com/nicoleperlroth/status/1241835925685952512,https://my.silobreaker.com/5_2274578756301488128
5_2274578420253851650,,dinodaizovi - RT @ASlavitt: BREAKING: New real time Coronavirus cases. What you are doing is working.  San Francisco put in place strict #StayHome measur…,Tweet,en,2020-03-22T16:22:33Z,2020-03-22T16:22:33Z,2020-03-22T16:24:21Z,2020-03-22T16:22:33Z,dinodaizovi - Twitter,1,https://twitter.com/dinodaizovi/status/1241762199242244104,https://my.silobreaker.com/5_2274578420253851650
5_2274578147724754944,,hypatiadotca - RT @ASlavitt: BREAKING: New real time Coronavirus cases. What you are doing is working.  San Francisco put in place strict #StayHome measur…,Tweet,en,2020-03-22T12:24:45Z,2020-03-22T12:24:45Z,2020-03-22T13:19:55Z,2020-03-22T12:24:45Z,hypatiadotca - Twitter,1,https://twitter.com/hypatiadotca/status/1241702355680112642,https://my.silobreaker.com/5_2274578147724754944
5_2274597185234403329,,netfreedom - RT @Slate: Trump praised DeSantis for his disastrously negligent approach to COVID-19. Now Florida’s death toll is rapidly rising. https://…,Tweet,en,2020-03-31T01:26:49Z,2020-03-31T01:26:49Z,2020-03-31T01:53:19Z,2020-03-31T01:26:49Z,netfreedom - Twitter,1,https://twitter.com/netfreedom/status/1244798272146898944,https://my.silobreaker.com/5_2274597185234403329
5_2274572234527866880,,apblake - RT @FOXLA: #BREAKING: A Glendora man who died just days ago after testing positive for COVID-19 recently visited Walt Disney World and Univ…,Tweet,en,2020-03-19T22:21:39Z,2020-03-19T22:21:39Z,2020-03-19T22:44:05Z,2020-03-19T22:21:39Z,apblake - Twitter,1,https://twitter.com/apblake/status/1240765405796487169,https://my.silobreaker.com/5_2274572234527866880
5_2274598023004684396,16_2274597138241421356,Florida bucks social distancing trend as COVID-19 cases skyrocket,News,en,2020-03-31T13:39:00Z,2020-03-31T13:39:00Z,2020-03-31T14:24:00Z,2020-03-31T13:39:00Z,ArsTechnica,1,https://arstechnica.com/?p=1664486,https://my.silobreaker.com/5_2274598023004684396
5_2274681358255128615,16_2274679393307590779,Carnival Cruises to Resume in Florida and Texas From August Despite Congressional Investigation Into COVID-19 Outbreaks,News,en,2020-05-05T10:19:00Z,2020-05-05T10:19:00Z,2020-05-05T10:23:53Z,2020-05-05T10:19:00Z,MSNBC Newsweek,1,https://www.newsweek.com/carnival-cruises-resume-florida-texas-august-despite-congressional-investigation-covid-19-1501959,https://my.silobreaker.com/5_2274681358255128615
